País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Ireland,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,20.41,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,16.48,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,20.27,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,21.02,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,19.14,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,16.33,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,Occupation (ISCO-08): Total,2014,26.2,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,33.87,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,37.89,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,27.36,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,24.24,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,17.79,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,21.49,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,19.73,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,18.05,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,Occupation (ISCO-08): Total,2014,22.55,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,28.48,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,32.54,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,23.02,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,19.44,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,15.95,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,17.0,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,16.78,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Ireland,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,14.25,Currency: IRL - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Italy,Sex: Total,Occupation (ISCO-08): Total,2014,9.29,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,14.24,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,14.13,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,10.18,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,9.21,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,7.46,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,7.43,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,7.94,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,8.47,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,7.41,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Total,Occupation (ISCO-08): 0. Armed forces occupations,2014,10.68,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): Total,2014,9.31,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,14.46,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,13.87,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,10.53,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,9.47,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,7.82,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,7.4,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,8.02,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,8.61,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,7.31,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Male,Occupation (ISCO-08): 0. Armed forces occupations,2014,10.75,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): Total,2014,9.26,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,13.73,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,14.32,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,9.69,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,9.05,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,7.25,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,7.7,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,7.29,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,7.87,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,7.53,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Italy,Sex: Female,Occupation (ISCO-08): 0. Armed forces occupations,2014,8.61,Currency: ITA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing
Lithuania,Sex: Total,Occupation (ISCO-08): Total,2014,3.91,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,7.08,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,5.1,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,3.74,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,3.19,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,2.42,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,3.2,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,3.28,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,2.23,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,Occupation (ISCO-08): Total,2014,4.2,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,7.67,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,5.87,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,4.35,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,3.74,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,2.67,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,3.34,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,3.33,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,2.39,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,Occupation (ISCO-08): Total,2014,3.65,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,6.23,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,4.78,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,3.3,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,2.98,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,Occupation (ISCO-08): 5. Service and sales workers,2014,2.35,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,2014,2.77,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,2.99,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Lithuania,Sex: Female,Occupation (ISCO-08): 9. Elementary occupations,2014,2.11,Currency: LTU - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,Occupation (ISCO-08): Total,2014,22.94,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,Occupation (ISCO-08): 1. Managers,2014,46.84,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,Occupation (ISCO-08): 2. Professionals,2014,31.97,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,24.59,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,2014,19.74,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,Occupation (ISCO-08): 5. Service and sales workers,2014,15.5,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,14.05,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,2014,16.59,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,16.57,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Total,Occupation (ISCO-08): 9. Elementary occupations,2014,13.19,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,Occupation (ISCO-08): Total,2014,23.44,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,Occupation (ISCO-08): 1. Managers,2014,49.51,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,Occupation (ISCO-08): 2. Professionals,2014,31.9,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,24.81,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,2014,20.0,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,Occupation (ISCO-08): 5. Service and sales workers,2014,16.19,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,"Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers",2014,14.66,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,2014,16.68,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,"Occupation (ISCO-08): 8. Plant and machine operators, and assemblers",2014,16.83,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Male,Occupation (ISCO-08): 9. Elementary occupations,2014,13.53,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Female,Occupation (ISCO-08): Total,2014,22.18,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Female,Occupation (ISCO-08): 1. Managers,2014,38.59,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Female,Occupation (ISCO-08): 2. Professionals,2014,32.06,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,2014,24.33,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Luxembourg,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,2014,19.55,Currency: LUX - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
