País,sexo,nivel_laboral,año,prom_ganancias,moneda,note_source.label
Finland,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2016,14.79,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2016,14.02,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2016,17.29,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Operadores de instalaciones y máquinas y ensambladores,2016,17.77,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Ocupaciones elementales,2016,13.23,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Ocupaciones militares,2016,26.87,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,No clasificado,2016,17.47,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Total,2016,21.42,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Directores y gerentes,2016,40.99,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Profesionales científicos e intelectuales,2016,28.79,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Técnicos y profesionales de nivel medio,2016,22.53,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Personal de apoyo administrativo,2016,16.51,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2016,15.78,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2016,14.26,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2016,17.46,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Operadores de instalaciones y máquinas y ensambladores,2016,18.23,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Ocupaciones elementales,2016,14.71,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Ocupaciones militares,2016,27.03,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,No clasificado,2016,17.93,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Total,2016,17.92,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Directores y gerentes,2016,33.74,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Profesionales científicos e intelectuales,2016,24.17,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Técnicos y profesionales de nivel medio,2016,18.6,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Personal de apoyo administrativo,2016,16.24,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2016,14.43,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2016,13.74,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2016,15.27,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2016,15.63,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Ocupaciones elementales,2016,12.19,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Ocupaciones militares,2016,22.31,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,No clasificado,2016,16.37,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Total,2014,19.44,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Directores y gerentes,2014,37.4,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Profesionales científicos e intelectuales,2014,26.05,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Técnicos y profesionales de nivel medio,2014,20.11,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Personal de apoyo administrativo,2014,16.18,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2014,14.65,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,14.17,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,17.63,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Operadores de instalaciones y máquinas y ensambladores,2014,17.93,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Ocupaciones elementales,2014,13.2,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Ocupaciones militares,2014,25.97,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,No clasificado,2014,17.49,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Total,2014,21.38,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Directores y gerentes,2014,40.23,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Profesionales científicos e intelectuales,2014,28.58,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Técnicos y profesionales de nivel medio,2014,22.37,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Personal de apoyo administrativo,2014,16.39,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,15.65,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,14.32,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,17.81,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Operadores de instalaciones y máquinas y ensambladores,2014,18.39,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Ocupaciones elementales,2014,14.62,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Ocupaciones militares,2014,26.12,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,No clasificado,2014,18.08,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Total,2014,17.76,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Directores y gerentes,2014,32.69,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Profesionales científicos e intelectuales,2014,23.96,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Técnicos y profesionales de nivel medio,2014,18.48,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Personal de apoyo administrativo,2014,16.1,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2014,14.3,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2014,14.0,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2014,15.53,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2014,15.86,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Ocupaciones elementales,2014,12.23,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Ocupaciones militares,2014,23.41,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,No clasificado,2014,15.79,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Total,2013,19.33,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Directores y gerentes,2013,37.22,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Profesionales científicos e intelectuales,2013,25.81,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Técnicos y profesionales de nivel medio,2013,20.13,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Personal de apoyo administrativo,2013,15.92,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Trabajadores de los servicios y vendedores de comercios y mercados,2013,14.53,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2013,14.06,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,17.64,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Operadores de instalaciones y máquinas y ensambladores,2013,17.8,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Ocupaciones elementales,2013,13.09,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,Ocupaciones militares,2013,24.59,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Total,No clasificado,2013,18.19,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Total,2013,21.33,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Directores y gerentes,2013,39.74,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Profesionales científicos e intelectuales,2013,28.36,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Técnicos y profesionales de nivel medio,2013,22.32,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Personal de apoyo administrativo,2013,16.01,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Trabajadores de los servicios y vendedores de comercios y mercados,2013,15.56,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2013,14.2,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,17.85,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Operadores de instalaciones y máquinas y ensambladores,2013,18.32,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Ocupaciones elementales,2013,14.64,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,Ocupaciones militares,2013,24.78,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Hombres,No clasificado,2013,18.53,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Total,2013,17.57,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Directores y gerentes,2013,32.67,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Profesionales científicos e intelectuales,2013,23.67,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Técnicos y profesionales de nivel medio,2013,18.46,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Personal de apoyo administrativo,2013,15.9,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Trabajadores de los servicios y vendedores de comercios y mercados,2013,14.17,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,"Agricultores y trabajadores calificados agropecuarios, forestales y pesqueros",2013,13.9,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,"Oficiales, operarios y artesanos de artes mecánicas y de otros oficios",2013,15.24,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Operadores de instalaciones y máquinas y ensambladores,2013,15.55,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Ocupaciones elementales,2013,12.05,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
Finland,Mujeres,Ocupaciones militares,2013,21.02,Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Currency: FIN - Euro (EUR),Data reference period: Fourth quarter | Economic activity coverage: Excluding agriculture | Establishment size coverage: All establishments with at least 5 employees
